,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
238,frozenset({'Recycled Paper Journal Set'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.009137704002234548,0.03216152587686046,0.0019153266030884641,0.2096069868995633,6.5173209661165705,0.0016214440993655064,1.224502820851928,0.8543696977018901
239,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Recycled Paper Journal Set'}),0.03216152587686046,0.009137704002234548,0.0019153266030884641,0.059553349875930514,6.5173209661165705,0.0016214440993655064,1.0536081933696555,0.8746942211227926
240,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Red Shine 15 oz Mug'}),0.03216152587686046,0.012569330832768046,0.001636008140138063,0.050868486352357314,4.047032179290244,0.0012317592813051734,1.040351789998417,0.777924591861874
241,frozenset({'Red Shine 15 oz Mug'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.012569330832768046,0.03216152587686046,0.001636008140138063,0.13015873015873017,4.047032179290244,0.0012317592813051734,1.1126610195211275,0.7624893306235252
242,frozenset({'Sport Bag'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.016280276126251946,0.03216152587686046,0.002513866166553609,0.15441176470588233,4.801133046270617,0.0019902676446367233,1.1445741954847564,0.8048184998251926
243,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Sport Bag'}),0.03216152587686046,0.016280276126251946,0.002513866166553609,0.0781637717121588,4.801133046270617,0.0019902676446367233,1.067130682963985,0.818024756800267
244,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Windup Android'}),0.03216152587686046,0.015202904912014684,0.0020350345157814933,0.06327543424317618,4.162062093354956,0.0015460858960502839,1.0513198127694254,0.7849806589302387
245,frozenset({'Windup Android'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.015202904912014684,0.03216152587686046,0.0020350345157814933,0.13385826771653545,4.162062093354956,0.0015460858960502839,1.1174135110330792,0.771462961197445
246,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'YouTube Custom Decals'}),0.03216152587686046,0.01671920513945972,0.005346953433621963,0.1662531017369727,9.943840054010197,0.00480923828488869,1.1793516676452314,0.9293236969143153
247,frozenset({'YouTube Custom Decals'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.01671920513945972,0.03216152587686046,0.005346953433621963,0.31980906921241053,9.943840054010199,0.00480923828488869,1.4228923531845454,0.9147287666852006
248,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})","frozenset({""Google Men's  Zip Hoodie""})",0.020270539882686244,0.013127967758668847,0.001117273851801604,0.05511811023622048,4.198525716200369,0.0008511628577708881,1.0444395674554088,0.7775831873905429
249,"frozenset({""Google Men's  Zip Hoodie""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.013127967758668847,0.020270539882686244,0.001117273851801604,0.0851063829787234,4.198525716200368,0.0008511628577708881,1.0708670843142731,0.7719553614750121
250,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.012808746658154103,0.020270539882686244,0.002593671441682295,0.20249221183800623,9.989482915102903,0.002334031231700958,1.2284888933502256,0.9115707978359555
251,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})",0.020270539882686244,0.012808746658154103,0.002593671441682295,0.1279527559055118,9.989482915102903,0.002334031231700958,1.1320387284371505,0.9185134826074833
252,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Red""})",0.020270539882686244,0.00929731455249192,0.0018754239655241211,0.09251968503937008,9.951226724341861,0.0016869623800859544,1.0917070807100524,0.9181206785841485
253,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Red""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.00929731455249192,0.020270539882686244,0.0018754239655241211,0.2017167381974249,9.951226724341861,0.0016869623800859544,1.2272955064910436,0.9079513863894231
254,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.01699852360241012,0.020270539882686244,0.002194645066038865,0.12910798122065728,6.369242357029315,0.0018500758154094273,1.1249723719945435,0.8575729283908703
255,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})",0.020270539882686244,0.01699852360241012,0.002194645066038865,0.10826771653543307,6.369242357029315,0.0018500758154094273,1.1023504415231251,0.8604369767812117
256,"frozenset({""Google Men's Short Sleeve Hero Tee Charcoal""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.008738677626591118,0.020270539882686244,0.0013167870396233192,0.15068493150684933,7.433691079710928,0.001139649326271566,1.153552428847805,0.8731071279577841
257,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})","frozenset({""Google Men's Short Sleeve Hero Tee Charcoal""})",0.020270539882686244,0.008738677626591118,0.0013167870396233192,0.06496062992125985,7.433691079710927,0.001139649326271566,1.0601278984540878,0.8833839967713628
258,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.020270539882686244,0.01795618690395435,0.0017956186903954352,0.08858267716535434,4.9332677165354335,0.00143163708761786,1.0774908359671516,0.8137905754897568
259,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.01795618690395435,0.020270539882686244,0.0017956186903954352,0.1,4.9332677165354335,0.00143163708761786,1.0885882890192375,0.8118727398317824
260,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",frozenset({'Google Twill Cap'}),0.020270539882686244,0.02178684011013128,0.001636008140138063,0.08070866141732283,3.704468431830636,0.0011943771287679385,1.0640948291735617,0.7451605436919436
261,frozenset({'Google Twill Cap'}),"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.02178684011013128,0.020270539882686244,0.001636008140138063,0.07509157509157509,3.7044684318306365,0.0011943771287679385,1.0592718519288185,0.746315595727852
262,"frozenset({""Google Women's Short Sleeve Hero Tee Black""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.005426758708750649,0.020270539882686244,0.001117273851801604,0.20588235294117646,10.156727651690598,0.0010072705229621593,1.2337333942218025,0.9064622438744806
263,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})","frozenset({""Google Women's Short Sleeve Hero Tee Black""})",0.020270539882686244,0.005426758708750649,0.001117273851801604,0.05511811023622048,10.156727651690598,0.0010072705229621593,1.0525900136999056,0.9201959609241815
264,frozenset({'Sport Bag'}),"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.016280276126251946,0.020270539882686244,0.001157176489365947,0.07107843137254902,3.506489308321754,0.0008271665028476123,1.054695566564285,0.7266444455945069
265,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",frozenset({'Sport Bag'}),0.020270539882686244,0.016280276126251946,0.001157176489365947,0.05708661417322835,3.5064893083217537,0.0008271665028476123,1.0432768679078581,0.7296039391211412
266,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Red""})",0.012808746658154103,0.00929731455249192,0.001556202865009377,0.12149532710280374,13.067787092374955,0.0014371159183053388,1.1277147589668444,0.9354579939058517
267,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Red""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})",0.00929731455249192,0.012808746658154103,0.001556202865009377,0.16738197424892703,13.067787092374955,0.0014371159183053388,1.1856472269518046,0.9321423702767347
268,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})",0.01699852360241012,0.012808746658154103,0.0018754239655241211,0.11032863849765258,8.613538970061281,0.0016576941831381968,1.1096133876612833,0.8991885787821341
269,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})",0.012808746658154103,0.01699852360241012,0.0018754239655241211,0.14641744548286606,8.613538970061283,0.0016576941831381968,1.1516185179694391,0.8953722974251364
270,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.012808746658154103,0.01795618690395435,0.001556202865009377,0.12149532710280374,6.766209761163032,0.0013262066160101612,1.1178583829923072,0.8632641004912629
271,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})",0.01795618690395435,0.012808746658154103,0.001556202865009377,0.08666666666666667,6.766209761163033,0.0013262066160101612,1.0808663357757438,0.8677889499067021
272,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Red""})",0.01699852360241012,0.00929731455249192,0.0013566896771876622,0.07981220657276995,8.584436518970763,0.0011986490563280971,1.0766309795934654,0.8987881899258587
273,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Red""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})",0.00929731455249192,0.01699852360241012,0.0013566896771876622,0.1459227467811159,8.584436518970763,0.0011986490563280971,1.150951477390143,0.8918014765113391
274,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Red""})",0.01795618690395435,0.00929731455249192,0.0010374685766729181,0.05777777777777778,6.214458750596091,0.0008705242588635185,1.0514533218192892,0.8544271948440817
275,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Red""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.00929731455249192,0.01795618690395435,0.0010374685766729181,0.11158798283261803,6.21445875059609,0.0008705242588635185,1.1053923113593171,0.8469593882836995
276,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.01699852360241012,0.01795618690395435,0.001636008140138063,0.09624413145539905,5.359942618675013,0.0013307794732419075,1.0866251022828972,0.827497066933324
277,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})",0.01795618690395435,0.01699852360241012,0.001636008140138063,0.0911111111111111,5.359942618675012,0.0013307794732419075,1.0815419666966148,0.8283040203121547
278,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})","frozenset({""Google Women's Short Sleeve Hero Tee White""})",0.01699852360241012,0.0075016958620964845,0.0018355213279597782,0.107981220657277,14.394241334532015,0.0017080035737898286,1.1126428356914393,0.9466188967622947
279,"frozenset({""Google Women's Short Sleeve Hero Tee White""})","frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})",0.0075016958620964845,0.01699852360241012,0.0018355213279597782,0.24468085106382978,14.394241334532014,0.0017080035737898286,1.3014385743855414,0.9375610711108081
280,"frozenset({""Google Men's Long & Lean Tee Charcoal""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.008060332787997287,0.01795618690395435,0.001077371214237261,0.13366336633663367,7.4438613861386145,0.0009326383721879103,1.1335591442594355,0.8726953350228622
281,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Men's Long & Lean Tee Charcoal""})",0.01795618690395435,0.008060332787997287,0.001077371214237261,0.060000000000000005,7.443861386138614,0.0009326383721879103,1.0552549651191518,0.881489306949467
282,"frozenset({""Google Men's Vintage Badge Tee Sage""})","frozenset({""Google Men's Long & Lean Tee Charcoal""})",0.013526994134312279,0.008060332787997287,0.001516300227445034,0.11209439528023599,13.906919010485119,0.0014072681531011899,1.1171679308467406,0.9408198110355576
283,"frozenset({""Google Men's Long & Lean Tee Charcoal""})","frozenset({""Google Men's Vintage Badge Tee Sage""})",0.008060332787997287,0.013526994134312279,0.001516300227445034,0.1881188118811881,13.906919010485117,0.0014072681531011899,1.2150460194199324,0.9356348754342916
284,"frozenset({""Google Men's Vintage Badge Tee White""})","frozenset({""Google Men's Long & Lean Tee Charcoal""})",0.011172738518016041,0.008060332787997287,0.001556202865009377,0.1392857142857143,17.280392503536067,0.0014661468744008922,1.152461024146725,0.9527760618919169
285,"frozenset({""Google Men's Long & Lean Tee Charcoal""})","frozenset({""Google Men's Vintage Badge Tee White""})",0.008060332787997287,0.011172738518016041,0.001556202865009377,0.19306930693069305,17.280392503536063,0.0014661468744008922,1.225417833247612,0.9497865396735022
286,"frozenset({""Google Women's Scoop Neck Tee Black""})","frozenset({""Google Men's Long & Lean Tee Charcoal""})",0.00810023542556163,0.008060332787997287,0.001077371214237261,0.1330049261083744,16.501170560405793,0.0010120806210461096,1.144112229795662,0.9470697264164156
287,"frozenset({""Google Men's Long & Lean Tee Charcoal""})","frozenset({""Google Women's Scoop Neck Tee Black""})",0.008060332787997287,0.00810023542556163,0.001077371214237261,0.13366336633663367,16.501170560405793,0.0010120806210461096,1.1449357282516375,0.9470316287565573
288,"frozenset({""Google Men's Long & Lean Tee Charcoal""})","frozenset({""Google Women's Short Sleeve Hero Tee Grey""})",0.008060332787997287,0.008698774989026775,0.001157176489365947,0.14356435643564355,16.503974021255335,0.0010870614681064838,1.1574731066602115,0.9470420065722399
289,"frozenset({""Google Women's Short Sleeve Hero Tee Grey""})","frozenset({""Google Men's Long & Lean Tee Charcoal""})",0.008698774989026775,0.008060332787997287,0.001157176489365947,0.13302752293577982,16.503974021255335,0.0010870614681064838,1.1441420500117279,0.9476519438626297
290,"frozenset({""Google Women's Vintage Hero Tee Black""})","frozenset({""Google Men's Long & Lean Tee Charcoal""})",0.010175172578907465,0.008060332787997287,0.001236981764494633,0.12156862745098039,15.082333527470393,0.0011549664873333342,1.1292170318708066,0.9432954566142945
291,"frozenset({""Google Men's Long & Lean Tee Charcoal""})","frozenset({""Google Women's Vintage Hero Tee Black""})",0.008060332787997287,0.010175172578907465,0.001236981764494633,0.15346534653465344,15.082333527470393,0.0011549664873333342,1.1692667551991853,0.9412843274779432
292,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Men's Short Sleeve Performance Badge Tee Pewter""})",0.01795618690395435,0.006264714097601851,0.001077371214237261,0.060000000000000005,9.577452229299364,0.0009648808370008845,1.0571651977685088,0.9119634851624612
293,"frozenset({""Google Men's Short Sleeve Performance Badge Tee Pewter""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.006264714097601851,0.01795618690395435,0.001077371214237261,0.17197452229299365,9.577452229299364,0.0009648808370008845,1.1860067588929166,0.9012340721704678
294,"frozenset({""Google Men's Vintage Badge Tee White""})","frozenset({""Google Men's Short Sleeve Performance Badge Tee Pewter""})",0.011172738518016041,0.006264714097601851,0.0010374685766729181,0.09285714285714286,14.822247497725206,0.0009674745641702838,1.0954562206798089,0.9430705285997646
295,"frozenset({""Google Men's Short Sleeve Performance Badge Tee Pewter""})","frozenset({""Google Men's Vintage Badge Tee White""})",0.006264714097601851,0.011172738518016041,0.0010374685766729181,0.1656050955414013,14.822247497725206,0.0009674745641702838,1.1850830538371868,0.9384127356742199
296,"frozenset({""Google Men's Vintage Badge Tee Sage""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.013526994134312279,0.01795618690395435,0.0019951318782171503,0.14749262536873156,8.214028187479515,0.0017522386432927447,1.151947586988095,0.890300137529326
297,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Men's Vintage Badge Tee Sage""})",0.01795618690395435,0.013526994134312279,0.0019951318782171503,0.11111111111111112,8.214028187479515,0.0017522386432927447,1.1097821315988987,0.8943155499573361
298,"frozenset({""Google Men's Vintage Badge Tee White""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.011172738518016041,0.01795618690395435,0.0028729899046326963,0.2571428571428571,14.320571428571427,0.0026723701235741902,1.3219820560908306,0.9406803599531899
299,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Men's Vintage Badge Tee White""})",0.01795618690395435,0.011172738518016041,0.0028729899046326963,0.16,14.320571428571428,0.0026723701235741902,1.1771753112880763,0.9471780910974767
300,frozenset({'Google Twill Cap'}),"frozenset({""Google Men's Vintage Badge Tee Black""})",0.02178684011013128,0.01795618690395435,0.0010374685766729181,0.047619047619047616,2.6519576719576716,0.0006462600036088314,1.031146003750848,0.6367937997144605
301,"frozenset({""Google Men's Vintage Badge Tee Black""})",frozenset({'Google Twill Cap'}),0.01795618690395435,0.02178684011013128,0.0010374685766729181,0.05777777777777778,2.651957671957672,0.0006462600036088314,1.0381979291283985,0.6343098614440698
302,"frozenset({""Google Women's Scoop Neck Tee Black""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.00810023542556163,0.01795618690395435,0.0013167870396233192,0.1625615763546798,9.053234811165845,0.0011713376983559023,1.172675847402925,0.8968065886965235
303,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Women's Scoop Neck Tee Black""})",0.01795618690395435,0.00810023542556163,0.0013167870396233192,0.07333333333333333,9.053234811165845,0.0011713376983559023,1.070395429396876,0.9058070855234726
304,"frozenset({""Google Women's Vintage Hero Tee Black""})","frozenset({""Google Men's Vintage Badge Tee Black""})",0.010175172578907465,0.01795618690395435,0.0013167870396233192,0.12941176470588237,7.207084967320262,0.0011340797390164655,1.1280232988265388,0.8701010752530547
305,"frozenset({""Google Men's Vintage Badge Tee Black""})","frozenset({""Google Women's Vintage Hero Tee Black""})",0.01795618690395435,0.010175172578907465,0.0013167870396233192,0.07333333333333333,7.207084967320262,0.0011340797390164655,1.0681562885839129,0.8769951352130053
306,"frozenset({""Google Men's Vintage Badge Tee Sage""})","frozenset({""Google Men's Vintage Badge Tee White""})",0.013526994134312279,0.011172738518016041,0.0026734767168109814,0.1976401179941003,17.689496418036242,0.0025223431484135733,1.2323986825087963,0.9564065845032582
307,"frozenset({""Google Men's Vintage Badge Tee White""})","frozenset({""Google Men's Vintage Badge Tee Sage""})",0.011172738518016041,0.013526994134312279,0.0026734767168109814,0.2392857142857143,17.689496418036242,0.0025223431484135733,1.2967720264901061,0.954129517860036
308,"frozenset({""Google Women's Scoop Neck Tee Black""})","frozenset({""Google Men's Vintage Badge Tee Sage""})",0.00810023542556163,0.013526994134312279,0.001117273851801604,0.13793103448275862,10.196724646526294,0.0010077020147134833,1.1443086868041978,0.9092947944323758
309,"frozenset({""Google Men's Vintage Badge Tee Sage""})","frozenset({""Google Women's Scoop Neck Tee Black""})",0.013526994134312279,0.00810023542556163,0.001117273851801604,0.08259587020648967,10.196724646526294,0.0010077020147134833,1.0812026372692431,0.9142969824447859
310,"frozenset({""Google Men's Vintage Badge Tee Sage""})","frozenset({""Google Women's Short Sleeve Hero Tee Grey""})",0.013526994134312279,0.008698774989026775,0.0014763975898806911,0.10914454277286136,12.547116451516873,0.0013587293116284235,1.1127520373467545,0.9329200165297568
311,"frozenset({""Google Women's Short Sleeve Hero Tee Grey""})","frozenset({""Google Men's Vintage Badge Tee Sage""})",0.008698774989026775,0.013526994134312279,0.0014763975898806911,0.16972477064220184,12.547116451516874,0.0013587293116284235,1.1881277087222095,0.9283761481563679
312,"frozenset({""Google Men's Vintage Badge Tee Sage""})","frozenset({""Google Women's Vintage Hero Tee Lavender""})",0.013526994134312279,0.0077012090499181994,0.00119707912693029,0.08849557522123892,11.49112751616305,0.001092904917284934,1.0886384793918373,0.9254955100720007
313,"frozenset({""Google Women's Vintage Hero Tee Lavender""})","frozenset({""Google Men's Vintage Badge Tee Sage""})",0.0077012090499181994,0.013526994134312279,0.00119707912693029,0.15544041450777202,11.49112751616305,0.001092904917284934,1.168032454798023,0.9200619269744251
314,"frozenset({""Google Women's Scoop Neck Tee Black""})","frozenset({""Google Men's Vintage Badge Tee White""})",0.00810023542556163,0.011172738518016041,0.001117273851801604,0.13793103448275862,12.345320197044334,0.0010267720394574336,1.1470396233191014,0.9265025343953657
315,"frozenset({""Google Men's Vintage Badge Tee White""})","frozenset({""Google Women's Scoop Neck Tee Black""})",0.011172738518016041,0.00810023542556163,0.001117273851801604,0.09999999999999999,12.345320197044334,0.0010267720394574336,1.1021108495271537,0.9293813808966548
316,"frozenset({""Google Men's Vintage Badge Tee White""})","frozenset({""Google Women's Scoop Neck Tee White""})",0.011172738518016041,0.006623837835680938,0.001236981764494633,0.11071428571428571,16.714522375215147,0.0011629753563708286,1.1170494996225275,0.9507947686247658
317,"frozenset({""Google Women's Scoop Neck Tee White""})","frozenset({""Google Men's Vintage Badge Tee White""})",0.006623837835680938,0.011172738518016041,0.001236981764494633,0.18674698795180722,16.714522375215143,0.0011629753563708286,1.215891299303773,0.9464408580554459
318,"frozenset({""Google Men's Vintage Badge Tee White""})","frozenset({""Google Women's Short Sleeve Hero Tee Grey""})",0.011172738518016041,0.008698774989026775,0.001157176489365947,0.10357142857142856,11.906438401048492,0.001059987350986493,1.1058340358688146,0.9263618261487875
319,"frozenset({""Google Women's Short Sleeve Hero Tee Grey""})","frozenset({""Google Men's Vintage Badge Tee White""})",0.008698774989026775,0.011172738518016041,0.001157176489365947,0.13302752293577982,11.906438401048494,0.001059987350986493,1.140552079381336,0.9240499301128328
320,frozenset({'Google Stylus Pen w/ LED Light'}),frozenset({'Google Metallic Notebook Set'}),0.007222377399146084,0.015083196999321655,0.001117273851801604,0.15469613259668508,10.256189891549008,0.0010083373106868354,1.165163015314528,0.9090635048231511
321,frozenset({'Google Metallic Notebook Set'}),frozenset({'Google Stylus Pen w/ LED Light'}),0.015083196999321655,0.007222377399146084,0.001117273851801604,0.07407407407407407,10.256189891549006,0.0010083373106868354,1.0721998324089221,0.9163189239557591
322,frozenset({'Google Sunglasses'}),frozenset({'Google Metallic Notebook Set'}),0.027692430469654045,0.015083196999321655,0.0019153266030884641,0.06916426512968299,4.585517588399433,0.0014976362189246546,1.0580994756694593,0.8041921451142939
323,frozenset({'Google Metallic Notebook Set'}),frozenset({'Google Sunglasses'}),0.015083196999321655,0.027692430469654045,0.0019153266030884641,0.12698412698412698,4.585517588399433,0.0014976362189246546,1.1137341250983963,0.7938966090021472
324,frozenset({'Google Twill Cap'}),frozenset({'Google Metallic Notebook Set'}),0.02178684011013128,0.015083196999321655,0.00119707912693029,0.05494505494505494,3.6427989999418564,0.0008684639255564573,1.0421794078262991,0.7416438914950031
325,frozenset({'Google Metallic Notebook Set'}),frozenset({'Google Twill Cap'}),0.015083196999321655,0.02178684011013128,0.00119707912693029,0.07936507936507936,3.642798999941857,0.0008684639255564573,1.0625418805700297,0.7365960377587815
326,frozenset({'Maze Pen'}),frozenset({'Google Metallic Notebook Set'}),0.014923586449064283,0.015083196999321655,0.001516300227445034,0.10160427807486631,6.73625611860906,0.0012912048330973903,1.0963062033400406,0.8644502860017951
327,frozenset({'Google Metallic Notebook Set'}),frozenset({'Maze Pen'}),0.015083196999321655,0.014923586449064283,0.001516300227445034,0.10052910052910052,6.7362561186090595,0.0012912048330973903,1.095173189183099,0.8645903743680394
328,frozenset({'Sport Bag'}),frozenset({'Google Metallic Notebook Set'}),0.016280276126251946,0.015083196999321655,0.0018754239655241211,0.11519607843137254,7.637378099387903,0.0016298653535085099,1.1131469684883013,0.883447787201247
329,frozenset({'Google Metallic Notebook Set'}),frozenset({'Sport Bag'}),0.015083196999321655,0.016280276126251946,0.0018754239655241211,0.12433862433862435,7.637378099387903,0.0016298653535085099,1.1234019807379962,0.8823740346745672
330,frozenset({'Windup Android'}),frozenset({'Google Metallic Notebook Set'}),0.015202904912014684,0.015083196999321655,0.0017158134152667492,0.11286089238845146,7.482557735838577,0.0014865050055168768,1.1102168696546106,0.8797303154800045
331,frozenset({'Google Metallic Notebook Set'}),frozenset({'Windup Android'}),0.015083196999321655,0.015202904912014684,0.0017158134152667492,0.11375661375661376,7.482557735838577,0.0014865050055168768,1.1112038863977864,0.8796233920530937
332,frozenset({'Google Sunglasses'}),frozenset({'Google Twill Cap'}),0.027692430469654045,0.02178684011013128,0.0013965923147520052,0.050432276657060515,2.314804551836252,0.0007932617598487248,1.0301668178506356,0.5841753190790824
333,frozenset({'Google Twill Cap'}),frozenset({'Google Sunglasses'}),0.02178684011013128,0.027692430469654045,0.0013965923147520052,0.0641025641025641,2.314804551836252,0.0007932617598487248,1.0389039784022873,0.58064858250051
334,frozenset({'Maze Pen'}),frozenset({'Google Sunglasses'}),0.014923586449064283,0.027692430469654045,0.002234547703603208,0.1497326203208556,5.406987316802539,0.0018212773235046242,1.1435315440388345,0.8274019292976639
335,frozenset({'Google Sunglasses'}),frozenset({'Maze Pen'}),0.027692430469654045,0.014923586449064283,0.002234547703603208,0.08069164265129683,5.40698731680254,0.0018212773235046242,1.071540800947256,0.8382677977827155
336,frozenset({'Recycled Paper Journal Set'}),frozenset({'Google Sunglasses'}),0.009137704002234548,0.027692430469654045,0.0013167870396233192,0.14410480349344978,5.203761499062456,0.0010637418068891594,1.1360124154206592,0.8152811133239612
337,frozenset({'Google Sunglasses'}),frozenset({'Recycled Paper Journal Set'}),0.027692430469654045,0.009137704002234548,0.0013167870396233192,0.04755043227665706,5.203761499062457,0.0010637418068891594,1.0403304590354754,0.8308392746772523
338,frozenset({'Google Sunglasses'}),frozenset({'Red Shine 15 oz Mug'}),0.027692430469654045,0.012569330832768046,0.001236981764494633,0.044668587896253595,3.55377613100956,0.0008889064443581251,1.0336001273032565,0.7390759845745899
339,frozenset({'Red Shine 15 oz Mug'}),frozenset({'Google Sunglasses'}),0.012569330832768046,0.027692430469654045,0.001236981764494633,0.09841269841269841,3.55377613100956,0.0008889064443581251,1.0784397338100669,0.7277565875749225
340,frozenset({'Google Sunglasses'}),frozenset({'Sport Bag'}),0.027692430469654045,0.016280276126251946,0.002194645066038865,0.0792507204610951,4.867897807538001,0.0017438046513858644,1.0683904356312695,0.8172028488604186
341,frozenset({'Sport Bag'}),frozenset({'Google Sunglasses'}),0.016280276126251946,0.027692430469654045,0.002194645066038865,0.13480392156862744,4.867897807538,0.0017438046513858644,1.1238002503353572,0.8077224604787173
342,frozenset({'Switch Tone Color Crayon Pen'}),frozenset({'Google Sunglasses'}),0.006105103547344479,0.027692430469654045,0.0014364949523163481,0.23529411764705882,8.49669435497542,0.001267429796821473,1.271479129385837,0.8877268347518871
343,frozenset({'Google Sunglasses'}),frozenset({'Switch Tone Color Crayon Pen'}),0.027692430469654045,0.006105103547344479,0.0014364949523163481,0.05187319884726225,8.49669435497542,0.001267429796821473,1.0482721248300044,0.9074362867813027
344,frozenset({'Google Sunglasses'}),frozenset({'Windup Android'}),0.027692430469654045,0.015202904912014684,0.003272016280276126,0.11815561959654178,7.7719107157714795,0.0028510108930633977,1.1167470326651336,0.8961480290717054
345,frozenset({'Windup Android'}),frozenset({'Google Sunglasses'}),0.015202904912014684,0.027692430469654045,0.003272016280276126,0.2152230971128609,7.7719107157714795,0.0028510108930633977,1.2389604815754576,0.8847827805668657
346,frozenset({'Google Sunglasses'}),frozenset({'YouTube Custom Decals'}),0.027692430469654045,0.01671920513945972,0.0014763975898806911,0.053314121037463975,3.188795196467505,0.0010134021640483203,1.0386558167933257,0.7059514474050527
347,frozenset({'YouTube Custom Decals'}),frozenset({'Google Sunglasses'}),0.01671920513945972,0.027692430469654045,0.0014763975898806911,0.0883054892601432,3.188795196467505,0.0010134021640483203,1.0664839571550129,0.6980731644719956
